unique_id,bank_account
uniqueid_874 x Kenya,0
uniqueid_875 x Kenya,1
uniqueid_876 x Kenya,0
uniqueid_877 x Kenya,0
uniqueid_878 x Kenya,0
uniqueid_879 x Kenya,0
uniqueid_880 x Kenya,1
uniqueid_881 x Kenya,0
uniqueid_882 x Kenya,0
uniqueid_883 x Kenya,0
uniqueid_884 x Kenya,1
uniqueid_885 x Kenya,0
uniqueid_886 x Kenya,0
uniqueid_887 x Kenya,0
uniqueid_888 x Kenya,0
uniqueid_889 x Kenya,0
uniqueid_890 x Kenya,0
uniqueid_891 x Kenya,0
uniqueid_892 x Kenya,0
uniqueid_893 x Kenya,1
uniqueid_894 x Kenya,1
uniqueid_895 x Kenya,0
uniqueid_896 x Kenya,1
uniqueid_897 x Kenya,0
uniqueid_898 x Kenya,0
uniqueid_899 x Kenya,0
uniqueid_900 x Kenya,0
uniqueid_901 x Kenya,0
uniqueid_902 x Kenya,0
uniqueid_903 x Kenya,0
uniqueid_904 x Kenya,1
uniqueid_905 x Kenya,0
uniqueid_906 x Kenya,1
uniqueid_907 x Kenya,0
uniqueid_908 x Kenya,0
uniqueid_909 x Kenya,0
uniqueid_910 x Kenya,1
uniqueid_911 x Kenya,0
uniqueid_912 x Kenya,1
uniqueid_913 x Kenya,0
uniqueid_914 x Kenya,0
uniqueid_915 x Kenya,0
uniqueid_916 x Kenya,1
uniqueid_917 x Kenya,0
uniqueid_918 x Kenya,0
uniqueid_919 x Kenya,0
uniqueid_920 x Kenya,0
uniqueid_921 x Kenya,0
uniqueid_922 x Kenya,0
uniqueid_923 x Kenya,0
uniqueid_924 x Kenya,1
uniqueid_925 x Kenya,0
uniqueid_926 x Kenya,0
uniqueid_927 x Kenya,0
uniqueid_928 x Kenya,0
uniqueid_929 x Kenya,1
uniqueid_930 x Kenya,0
uniqueid_931 x Kenya,0
uniqueid_932 x Kenya,0
uniqueid_933 x Kenya,0
uniqueid_934 x Kenya,0
uniqueid_935 x Kenya,0
uniqueid_936 x Kenya,0
uniqueid_937 x Kenya,0
uniqueid_938 x Kenya,0
uniqueid_939 x Kenya,0
uniqueid_940 x Kenya,0
uniqueid_941 x Kenya,1
uniqueid_942 x Kenya,0
uniqueid_943 x Kenya,1
uniqueid_944 x Kenya,1
uniqueid_945 x Kenya,0
uniqueid_946 x Kenya,1
uniqueid_947 x Kenya,0
uniqueid_948 x Kenya,1
uniqueid_949 x Kenya,0
uniqueid_950 x Kenya,0
uniqueid_951 x Kenya,0
uniqueid_952 x Kenya,0
uniqueid_953 x Kenya,0
uniqueid_954 x Kenya,1
uniqueid_955 x Kenya,0
uniqueid_956 x Kenya,0
uniqueid_957 x Kenya,1
uniqueid_958 x Kenya,0
uniqueid_959 x Kenya,0
uniqueid_960 x Kenya,0
uniqueid_961 x Kenya,1
uniqueid_962 x Kenya,0
uniqueid_963 x Kenya,0
uniqueid_964 x Kenya,0
uniqueid_965 x Kenya,0
uniqueid_966 x Kenya,1
uniqueid_967 x Kenya,0
uniqueid_968 x Kenya,0
uniqueid_969 x Kenya,0
uniqueid_970 x Kenya,1
uniqueid_971 x Kenya,0
uniqueid_972 x Kenya,0
uniqueid_973 x Kenya,1
uniqueid_974 x Kenya,0
uniqueid_975 x Kenya,0
uniqueid_976 x Kenya,0
uniqueid_977 x Kenya,0
uniqueid_978 x Kenya,1
uniqueid_979 x Kenya,0
uniqueid_980 x Kenya,0
uniqueid_981 x Kenya,0
uniqueid_982 x Kenya,0
uniqueid_983 x Kenya,0
uniqueid_984 x Kenya,0
uniqueid_985 x Kenya,0
uniqueid_986 x Kenya,0
uniqueid_987 x Kenya,0
uniqueid_988 x Kenya,0
uniqueid_989 x Kenya,1
uniqueid_990 x Kenya,1
uniqueid_991 x Kenya,0
uniqueid_992 x Kenya,0
uniqueid_993 x Kenya,0
uniqueid_994 x Kenya,0
uniqueid_995 x Kenya,0
uniqueid_996 x Kenya,1
uniqueid_997 x Kenya,0
uniqueid_998 x Kenya,0
uniqueid_999 x Kenya,0
uniqueid_1000 x Kenya,0
uniqueid_1001 x Kenya,0
uniqueid_1002 x Kenya,0
uniqueid_1003 x Kenya,0
uniqueid_1004 x Kenya,0
uniqueid_1005 x Kenya,1
uniqueid_1006 x Kenya,1
uniqueid_1007 x Kenya,0
uniqueid_1008 x Kenya,0
uniqueid_1009 x Kenya,1
uniqueid_1010 x Kenya,0
uniqueid_1011 x Kenya,0
uniqueid_1012 x Kenya,0
uniqueid_1013 x Kenya,0
uniqueid_1014 x Kenya,0
uniqueid_1015 x Kenya,0
uniqueid_1016 x Kenya,0
uniqueid_1017 x Kenya,0
uniqueid_1018 x Kenya,1
uniqueid_1019 x Kenya,1
uniqueid_1020 x Kenya,1
uniqueid_1021 x Kenya,0
uniqueid_1022 x Kenya,0
uniqueid_1023 x Kenya,0
uniqueid_1024 x Kenya,0
uniqueid_1025 x Kenya,0
uniqueid_1026 x Kenya,0
uniqueid_1027 x Kenya,0
uniqueid_1028 x Kenya,0
uniqueid_1029 x Kenya,1
uniqueid_1030 x Kenya,1
uniqueid_1031 x Kenya,1
uniqueid_1032 x Kenya,1
uniqueid_1033 x Kenya,0
uniqueid_1034 x Kenya,1
uniqueid_1035 x Kenya,0
uniqueid_1036 x Kenya,1
uniqueid_1037 x Kenya,1
uniqueid_1038 x Kenya,0
uniqueid_1039 x Kenya,0
uniqueid_1040 x Kenya,0
uniqueid_1041 x Kenya,0
uniqueid_1042 x Kenya,0
uniqueid_1043 x Kenya,0
uniqueid_1044 x Kenya,0
uniqueid_1045 x Kenya,0
uniqueid_1046 x Kenya,1
uniqueid_1047 x Kenya,0
uniqueid_1048 x Kenya,0
uniqueid_1049 x Kenya,0
uniqueid_1050 x Kenya,1
uniqueid_1051 x Kenya,0
uniqueid_1052 x Kenya,1
uniqueid_1053 x Kenya,0
uniqueid_1054 x Kenya,0
uniqueid_1055 x Kenya,0
uniqueid_1056 x Kenya,0
uniqueid_1057 x Kenya,0
uniqueid_1058 x Kenya,0
uniqueid_1059 x Kenya,0
uniqueid_1060 x Kenya,0
uniqueid_1061 x Kenya,0
uniqueid_1062 x Kenya,0
uniqueid_1063 x Kenya,1
uniqueid_1064 x Kenya,0
uniqueid_1065 x Kenya,0
uniqueid_1066 x Kenya,0
uniqueid_1067 x Kenya,0
uniqueid_1068 x Kenya,1
uniqueid_1069 x Kenya,0
uniqueid_1070 x Kenya,0
uniqueid_1071 x Kenya,1
uniqueid_1072 x Kenya,0
uniqueid_1073 x Kenya,0
uniqueid_1074 x Kenya,0
uniqueid_1075 x Kenya,0
uniqueid_1076 x Kenya,1
uniqueid_1077 x Kenya,0
uniqueid_1078 x Kenya,0
uniqueid_1079 x Kenya,1
uniqueid_1080 x Kenya,0
uniqueid_1081 x Kenya,0
uniqueid_1082 x Kenya,1
uniqueid_1083 x Kenya,0
uniqueid_1084 x Kenya,0
uniqueid_1085 x Kenya,0
uniqueid_1086 x Kenya,0
uniqueid_1087 x Kenya,0
uniqueid_1088 x Kenya,1
uniqueid_1089 x Kenya,0
uniqueid_1090 x Kenya,1
uniqueid_1091 x Kenya,1
uniqueid_1092 x Kenya,0
uniqueid_1093 x Kenya,0
uniqueid_1094 x Kenya,1
uniqueid_1095 x Kenya,0
uniqueid_1096 x Kenya,0
uniqueid_1097 x Kenya,0
uniqueid_1098 x Kenya,0
uniqueid_1099 x Kenya,0
uniqueid_1100 x Kenya,0
uniqueid_1101 x Kenya,1
uniqueid_1102 x Kenya,0
uniqueid_1103 x Kenya,1
uniqueid_1104 x Kenya,1
uniqueid_1105 x Kenya,0
uniqueid_1106 x Kenya,0
uniqueid_1107 x Kenya,1
uniqueid_1108 x Kenya,0
uniqueid_1109 x Kenya,0
uniqueid_1110 x Kenya,0
uniqueid_1111 x Kenya,0
uniqueid_1112 x Kenya,1
uniqueid_1113 x Kenya,0
uniqueid_1114 x Kenya,1
uniqueid_1115 x Kenya,0
uniqueid_1116 x Kenya,0
uniqueid_1117 x Kenya,0
uniqueid_1118 x Kenya,0
uniqueid_1119 x Kenya,0
uniqueid_1120 x Kenya,0
uniqueid_1121 x Kenya,0
uniqueid_1122 x Kenya,0
uniqueid_1123 x Kenya,0
uniqueid_1124 x Kenya,1
uniqueid_1125 x Kenya,0
uniqueid_1126 x Kenya,0
uniqueid_1127 x Kenya,0
uniqueid_1128 x Kenya,0
uniqueid_1129 x Kenya,0
uniqueid_1130 x Kenya,0
uniqueid_1131 x Kenya,0
uniqueid_1132 x Kenya,1
uniqueid_1133 x Kenya,0
uniqueid_1134 x Kenya,1
uniqueid_1135 x Kenya,0
uniqueid_1136 x Kenya,1
uniqueid_1137 x Kenya,0
uniqueid_1138 x Kenya,0
uniqueid_1139 x Kenya,0
uniqueid_1140 x Kenya,0
uniqueid_1141 x Kenya,0
uniqueid_1142 x Kenya,0
uniqueid_1143 x Kenya,1
uniqueid_1144 x Kenya,0
uniqueid_1145 x Kenya,0
uniqueid_1146 x Kenya,0
uniqueid_1147 x Kenya,0
uniqueid_1148 x Kenya,0
uniqueid_1149 x Kenya,0
uniqueid_1150 x Kenya,0
uniqueid_1151 x Kenya,0
uniqueid_1152 x Kenya,0
uniqueid_1153 x Kenya,0
uniqueid_1154 x Kenya,0
uniqueid_1155 x Kenya,1
uniqueid_1156 x Kenya,0
uniqueid_1157 x Kenya,0
uniqueid_1158 x Kenya,0
uniqueid_1159 x Kenya,1
uniqueid_1160 x Kenya,0
uniqueid_1161 x Kenya,0
uniqueid_1162 x Kenya,1
uniqueid_1163 x Kenya,0
uniqueid_1164 x Kenya,1
uniqueid_1165 x Kenya,0
uniqueid_1166 x Kenya,0
uniqueid_1167 x Kenya,0
uniqueid_1168 x Kenya,0
uniqueid_1169 x Kenya,0
uniqueid_1170 x Kenya,0
uniqueid_1171 x Kenya,1
uniqueid_1172 x Kenya,0
uniqueid_1173 x Kenya,0
uniqueid_1174 x Kenya,1
uniqueid_1175 x Kenya,0
uniqueid_1176 x Kenya,0
uniqueid_1177 x Kenya,0
uniqueid_1178 x Kenya,0
uniqueid_1179 x Kenya,0
uniqueid_1180 x Kenya,0
uniqueid_1181 x Kenya,0
uniqueid_1182 x Kenya,1
uniqueid_1183 x Kenya,1
uniqueid_1184 x Kenya,0
uniqueid_1185 x Kenya,1
uniqueid_1186 x Kenya,0
uniqueid_1187 x Kenya,0
uniqueid_1188 x Kenya,0
uniqueid_1189 x Kenya,0
uniqueid_1190 x Kenya,0
uniqueid_1191 x Kenya,0
uniqueid_1192 x Kenya,0
uniqueid_1193 x Kenya,0
uniqueid_1194 x Kenya,0
uniqueid_1195 x Kenya,0
uniqueid_1196 x Kenya,0
uniqueid_1197 x Kenya,1
uniqueid_1198 x Kenya,1
uniqueid_1199 x Kenya,1
uniqueid_1200 x Kenya,0
uniqueid_1201 x Kenya,0
uniqueid_1202 x Kenya,0
uniqueid_1203 x Kenya,1
uniqueid_1204 x Kenya,0
uniqueid_1205 x Kenya,1
uniqueid_1206 x Kenya,0
uniqueid_1207 x Kenya,1
uniqueid_1208 x Kenya,0
uniqueid_1209 x Kenya,0
uniqueid_1210 x Kenya,0
uniqueid_1211 x Kenya,0
uniqueid_1212 x Kenya,0
uniqueid_1213 x Kenya,0
uniqueid_1214 x Kenya,0
uniqueid_1215 x Kenya,0
uniqueid_1216 x Kenya,1
uniqueid_1217 x Kenya,0
uniqueid_1218 x Kenya,0
uniqueid_1219 x Kenya,1
uniqueid_1220 x Kenya,0
uniqueid_1221 x Kenya,1
uniqueid_1222 x Kenya,0
uniqueid_1223 x Kenya,1
uniqueid_1224 x Kenya,1
uniqueid_1225 x Kenya,0
uniqueid_1226 x Kenya,1
uniqueid_1227 x Kenya,0
uniqueid_1228 x Kenya,0
uniqueid_1229 x Kenya,0
uniqueid_1230 x Kenya,0
uniqueid_1231 x Kenya,0
uniqueid_1232 x Kenya,1
uniqueid_1233 x Kenya,0
uniqueid_1234 x Kenya,0
uniqueid_1235 x Kenya,0
uniqueid_1236 x Kenya,0
uniqueid_1237 x Kenya,0
uniqueid_1238 x Kenya,0
uniqueid_1239 x Kenya,1
uniqueid_1240 x Kenya,0
uniqueid_1241 x Kenya,1
uniqueid_1242 x Kenya,0
uniqueid_1243 x Kenya,1
uniqueid_1244 x Kenya,0
uniqueid_1245 x Kenya,1
uniqueid_1246 x Kenya,0
uniqueid_1247 x Kenya,1
uniqueid_1248 x Kenya,0
uniqueid_1249 x Kenya,0
uniqueid_1250 x Kenya,0
uniqueid_1251 x Kenya,0
uniqueid_1252 x Kenya,1
uniqueid_1253 x Kenya,0
uniqueid_1254 x Kenya,0
uniqueid_1255 x Kenya,1
uniqueid_1256 x Kenya,0
uniqueid_1257 x Kenya,1
uniqueid_1258 x Kenya,0
uniqueid_1259 x Kenya,0
uniqueid_1260 x Kenya,0
uniqueid_1261 x Kenya,1
uniqueid_1262 x Kenya,0
uniqueid_1263 x Kenya,0
uniqueid_1264 x Kenya,0
uniqueid_1265 x Kenya,0
uniqueid_1266 x Kenya,0
uniqueid_1267 x Kenya,0
uniqueid_1268 x Kenya,1
uniqueid_1269 x Kenya,1
uniqueid_1270 x Kenya,1
uniqueid_1271 x Kenya,1
uniqueid_1272 x Kenya,0
uniqueid_1273 x Kenya,1
uniqueid_1274 x Kenya,0
uniqueid_1275 x Kenya,0
uniqueid_1276 x Kenya,0
uniqueid_1277 x Kenya,0
uniqueid_1278 x Kenya,1
uniqueid_1279 x Kenya,0
uniqueid_1280 x Kenya,1
uniqueid_1281 x Kenya,0
uniqueid_1282 x Kenya,1
uniqueid_1283 x Kenya,0
uniqueid_1284 x Kenya,0
uniqueid_1285 x Kenya,0
uniqueid_1286 x Kenya,0
uniqueid_1287 x Kenya,0
uniqueid_1288 x Kenya,0
uniqueid_1289 x Kenya,0
uniqueid_1290 x Kenya,0
uniqueid_1291 x Kenya,1
uniqueid_1292 x Kenya,0
uniqueid_1293 x Kenya,1
uniqueid_1294 x Kenya,0
uniqueid_1295 x Kenya,0
uniqueid_1296 x Kenya,0
uniqueid_1297 x Kenya,0
uniqueid_1298 x Kenya,0
uniqueid_1299 x Kenya,0
uniqueid_1300 x Kenya,0
uniqueid_1301 x Kenya,0
uniqueid_1302 x Kenya,1
uniqueid_1303 x Kenya,0
uniqueid_1304 x Kenya,0
uniqueid_1305 x Kenya,0
uniqueid_1306 x Kenya,0
uniqueid_1307 x Kenya,0
uniqueid_1308 x Kenya,0
uniqueid_1309 x Kenya,0
uniqueid_1310 x Kenya,0
uniqueid_1311 x Kenya,0
uniqueid_1312 x Kenya,0
uniqueid_1313 x Kenya,0
uniqueid_1314 x Kenya,0
uniqueid_1315 x Kenya,0
uniqueid_1316 x Kenya,0
uniqueid_1317 x Kenya,0
uniqueid_1318 x Kenya,0
uniqueid_1319 x Kenya,0
uniqueid_1320 x Kenya,1
uniqueid_1321 x Kenya,0
uniqueid_1322 x Kenya,0
uniqueid_1323 x Kenya,0
uniqueid_1324 x Kenya,0
uniqueid_1325 x Kenya,1
uniqueid_1326 x Kenya,0
uniqueid_1327 x Kenya,1
uniqueid_1328 x Kenya,0
uniqueid_1329 x Kenya,0
uniqueid_1330 x Kenya,0
uniqueid_1331 x Kenya,0
uniqueid_1332 x Kenya,1
uniqueid_1333 x Kenya,0
uniqueid_1334 x Kenya,0
uniqueid_1335 x Kenya,1
uniqueid_1336 x Kenya,0
uniqueid_1337 x Kenya,1
uniqueid_1338 x Kenya,0
uniqueid_1339 x Kenya,0
uniqueid_1340 x Kenya,1
uniqueid_1341 x Kenya,0
uniqueid_1342 x Kenya,1
uniqueid_1343 x Kenya,1
uniqueid_1344 x Kenya,1
uniqueid_1345 x Kenya,0
uniqueid_1346 x Kenya,0
uniqueid_1347 x Kenya,0
uniqueid_1348 x Kenya,0
uniqueid_1349 x Kenya,1
uniqueid_1350 x Kenya,0
uniqueid_1351 x Kenya,1
uniqueid_1352 x Kenya,0
uniqueid_1353 x Kenya,0
uniqueid_1354 x Kenya,0
uniqueid_1355 x Kenya,0
uniqueid_1356 x Kenya,0
uniqueid_1357 x Kenya,0
uniqueid_1358 x Kenya,0
uniqueid_1359 x Kenya,0
uniqueid_1360 x Kenya,0
uniqueid_1361 x Kenya,0
uniqueid_1362 x Kenya,0
uniqueid_1363 x Kenya,0
uniqueid_1364 x Kenya,0
uniqueid_1365 x Kenya,0
uniqueid_1366 x Kenya,0
uniqueid_1367 x Kenya,1
uniqueid_1368 x Kenya,0
uniqueid_1369 x Kenya,0
uniqueid_1370 x Kenya,0
uniqueid_1371 x Kenya,0
uniqueid_1372 x Kenya,0
uniqueid_1373 x Kenya,0
uniqueid_1374 x Kenya,0
uniqueid_1375 x Kenya,0
uniqueid_1376 x Kenya,0
uniqueid_1377 x Kenya,0
uniqueid_1378 x Kenya,0
uniqueid_1379 x Kenya,0
uniqueid_1380 x Kenya,1
uniqueid_1381 x Kenya,0
uniqueid_1382 x Kenya,0
uniqueid_1383 x Kenya,1
uniqueid_1384 x Kenya,0
uniqueid_1385 x Kenya,0
uniqueid_1386 x Kenya,0
uniqueid_1387 x Kenya,1
uniqueid_1388 x Kenya,0
uniqueid_1389 x Kenya,0
uniqueid_1390 x Kenya,0
uniqueid_1391 x Kenya,0
uniqueid_1392 x Kenya,0
uniqueid_1393 x Kenya,1
uniqueid_1394 x Kenya,1
uniqueid_1395 x Kenya,1
uniqueid_1396 x Kenya,0
uniqueid_1397 x Kenya,0
uniqueid_1398 x Kenya,0
uniqueid_1399 x Kenya,1
uniqueid_1400 x Kenya,0
uniqueid_1401 x Kenya,0
uniqueid_1402 x Kenya,0
uniqueid_1403 x Kenya,0
uniqueid_1404 x Kenya,0
uniqueid_1405 x Kenya,0
uniqueid_1406 x Kenya,0
uniqueid_1407 x Kenya,0
uniqueid_1408 x Kenya,0
uniqueid_1409 x Kenya,1
uniqueid_1410 x Kenya,0
uniqueid_1411 x Kenya,0
uniqueid_1412 x Kenya,0
uniqueid_1413 x Kenya,0
uniqueid_1414 x Kenya,1
uniqueid_1415 x Kenya,0
uniqueid_1416 x Kenya,0
uniqueid_1417 x Kenya,0
uniqueid_1418 x Kenya,0
uniqueid_1419 x Kenya,0
uniqueid_1420 x Kenya,0
uniqueid_1421 x Kenya,0
uniqueid_1422 x Kenya,0
uniqueid_1423 x Kenya,0
uniqueid_1424 x Kenya,0
uniqueid_1425 x Kenya,1
uniqueid_1426 x Kenya,0
uniqueid_1427 x Kenya,1
uniqueid_1428 x Kenya,0
uniqueid_1429 x Kenya,0
uniqueid_1430 x Kenya,0
uniqueid_1431 x Kenya,1
uniqueid_1432 x Kenya,1
uniqueid_1433 x Kenya,0
uniqueid_1434 x Kenya,0
uniqueid_1435 x Kenya,0
uniqueid_1436 x Kenya,0
uniqueid_1437 x Kenya,0
uniqueid_1438 x Kenya,0
uniqueid_1439 x Kenya,0
uniqueid_1440 x Kenya,0
uniqueid_1441 x Kenya,0
uniqueid_1442 x Kenya,0
uniqueid_1443 x Kenya,0
uniqueid_1444 x Kenya,1
uniqueid_1445 x Kenya,1
uniqueid_1446 x Kenya,0
uniqueid_1447 x Kenya,0
uniqueid_1448 x Kenya,0
uniqueid_1449 x Kenya,0
uniqueid_1450 x Kenya,0
uniqueid_1451 x Kenya,1
uniqueid_1452 x Kenya,0
uniqueid_1453 x Kenya,0
uniqueid_1454 x Kenya,1
uniqueid_1455 x Kenya,1
uniqueid_1456 x Kenya,0
uniqueid_1457 x Kenya,0
uniqueid_1458 x Kenya,0
uniqueid_1459 x Kenya,0
uniqueid_1460 x Kenya,0
uniqueid_1461 x Kenya,1
uniqueid_1462 x Kenya,0
uniqueid_1463 x Kenya,0
uniqueid_1464 x Kenya,0
uniqueid_1465 x Kenya,0
uniqueid_1466 x Kenya,0
uniqueid_1467 x Kenya,0
uniqueid_1468 x Kenya,0
uniqueid_1469 x Kenya,1
uniqueid_1470 x Kenya,0
uniqueid_1471 x Kenya,0
uniqueid_1472 x Kenya,0
uniqueid_1473 x Kenya,0
uniqueid_1474 x Kenya,0
uniqueid_1475 x Kenya,0
uniqueid_1476 x Kenya,0
uniqueid_1477 x Kenya,0
uniqueid_1478 x Kenya,0
uniqueid_1479 x Kenya,0
uniqueid_1480 x Kenya,0
uniqueid_1481 x Kenya,0
uniqueid_1482 x Kenya,0
uniqueid_1483 x Kenya,1
uniqueid_1484 x Kenya,0
uniqueid_1485 x Kenya,0
uniqueid_1486 x Kenya,0
uniqueid_1487 x Kenya,1
uniqueid_1488 x Kenya,1
uniqueid_1489 x Kenya,0
uniqueid_1490 x Kenya,0
uniqueid_1491 x Kenya,1
uniqueid_1492 x Kenya,0
uniqueid_1493 x Kenya,1
uniqueid_1494 x Kenya,1
uniqueid_1495 x Kenya,0
uniqueid_1496 x Kenya,0
uniqueid_1497 x Kenya,0
uniqueid_1498 x Kenya,0
uniqueid_1499 x Kenya,1
uniqueid_1500 x Kenya,0
uniqueid_1501 x Kenya,0
uniqueid_1502 x Kenya,0
uniqueid_1503 x Kenya,0
uniqueid_1504 x Kenya,0
uniqueid_1505 x Kenya,0
uniqueid_1506 x Kenya,0
uniqueid_1507 x Kenya,0
uniqueid_1508 x Kenya,0
uniqueid_1509 x Kenya,1
uniqueid_1510 x Kenya,0
uniqueid_1511 x Kenya,0
uniqueid_1512 x Kenya,1
uniqueid_1513 x Kenya,0
uniqueid_1514 x Kenya,0
uniqueid_1515 x Kenya,0
uniqueid_1516 x Kenya,0
uniqueid_1517 x Kenya,0
uniqueid_1518 x Kenya,0
uniqueid_1519 x Kenya,0
uniqueid_1520 x Kenya,0
uniqueid_1521 x Kenya,0
uniqueid_1522 x Kenya,0
uniqueid_1523 x Kenya,1
uniqueid_1524 x Kenya,1
uniqueid_1525 x Kenya,0
uniqueid_1526 x Kenya,1
uniqueid_1527 x Kenya,0
uniqueid_1528 x Kenya,0
uniqueid_1529 x Kenya,0
uniqueid_1530 x Kenya,1
uniqueid_1531 x Kenya,0
uniqueid_1532 x Kenya,0
uniqueid_1533 x Kenya,0
uniqueid_1534 x Kenya,0
uniqueid_1535 x Kenya,0
uniqueid_1536 x Kenya,1
uniqueid_1537 x Kenya,0
uniqueid_1538 x Kenya,0
uniqueid_1539 x Kenya,1
uniqueid_1540 x Kenya,0
uniqueid_1541 x Kenya,0
uniqueid_1542 x Kenya,0
uniqueid_1543 x Kenya,0
uniqueid_1544 x Kenya,0
uniqueid_1545 x Kenya,0
uniqueid_1546 x Kenya,0
uniqueid_1547 x Kenya,0
uniqueid_1548 x Kenya,1
uniqueid_1549 x Kenya,0
uniqueid_1550 x Kenya,1
uniqueid_1551 x Kenya,0
uniqueid_1552 x Kenya,0
uniqueid_1553 x Kenya,0
uniqueid_1554 x Kenya,0
uniqueid_1555 x Kenya,0
uniqueid_1556 x Kenya,0
uniqueid_1557 x Kenya,1
uniqueid_1558 x Kenya,0
uniqueid_1559 x Kenya,1
uniqueid_1560 x Kenya,0
uniqueid_1561 x Kenya,1
uniqueid_1562 x Kenya,0
uniqueid_1563 x Kenya,0
uniqueid_1564 x Kenya,0
uniqueid_1565 x Kenya,0
uniqueid_1566 x Kenya,0
uniqueid_1567 x Kenya,0
uniqueid_1568 x Kenya,0
uniqueid_1569 x Kenya,1
uniqueid_1570 x Kenya,1
uniqueid_1571 x Kenya,0
uniqueid_1572 x Kenya,0
uniqueid_1573 x Kenya,0
uniqueid_1574 x Kenya,0
uniqueid_1575 x Kenya,0
uniqueid_1576 x Kenya,0
uniqueid_1577 x Kenya,0
uniqueid_1578 x Kenya,0
uniqueid_1579 x Kenya,0
uniqueid_1580 x Kenya,0
uniqueid_1581 x Kenya,0
uniqueid_1582 x Kenya,0
uniqueid_1583 x Kenya,0
uniqueid_1584 x Kenya,0
uniqueid_1585 x Kenya,0
uniqueid_1586 x Kenya,0
uniqueid_1587 x Kenya,0
uniqueid_1588 x Kenya,0
uniqueid_1589 x Kenya,0
uniqueid_1590 x Kenya,0
uniqueid_1591 x Kenya,1
uniqueid_1592 x Kenya,0
uniqueid_1593 x Kenya,0
uniqueid_1594 x Kenya,0
uniqueid_1595 x Kenya,0
uniqueid_1596 x Kenya,0
uniqueid_1597 x Kenya,0
uniqueid_1598 x Kenya,0
uniqueid_1599 x Kenya,0
uniqueid_1600 x Kenya,1
uniqueid_1601 x Kenya,0
uniqueid_1602 x Kenya,0
uniqueid_1603 x Kenya,0
uniqueid_1604 x Kenya,0
uniqueid_1605 x Kenya,0
uniqueid_1606 x Kenya,0
uniqueid_1607 x Kenya,0
uniqueid_1608 x Kenya,0
uniqueid_1609 x Kenya,0
uniqueid_1610 x Kenya,0
uniqueid_1611 x Kenya,0
uniqueid_1612 x Kenya,0
uniqueid_1613 x Kenya,0
uniqueid_1614 x Kenya,0
uniqueid_1615 x Kenya,1
uniqueid_1616 x Kenya,0
uniqueid_1617 x Kenya,0
uniqueid_1618 x Kenya,1
uniqueid_1619 x Kenya,0
uniqueid_1620 x Kenya,1
uniqueid_1621 x Kenya,0
uniqueid_1622 x Kenya,0
uniqueid_1623 x Kenya,1
uniqueid_1624 x Kenya,0
uniqueid_1625 x Kenya,0
uniqueid_1626 x Kenya,0
uniqueid_1627 x Kenya,0
uniqueid_1628 x Kenya,1
uniqueid_1629 x Kenya,0
uniqueid_1630 x Kenya,0
uniqueid_1631 x Kenya,0
uniqueid_1632 x Kenya,0
uniqueid_1633 x Kenya,0
uniqueid_1634 x Kenya,0
uniqueid_1635 x Kenya,1
uniqueid_1636 x Kenya,0
uniqueid_1637 x Kenya,0
uniqueid_1638 x Kenya,0
uniqueid_1639 x Kenya,0
uniqueid_1640 x Kenya,1
uniqueid_1641 x Kenya,0
uniqueid_1642 x Kenya,1
uniqueid_1643 x Kenya,0
uniqueid_1644 x Kenya,0
uniqueid_1645 x Kenya,0
uniqueid_1646 x Kenya,0
uniqueid_1647 x Kenya,1
uniqueid_1648 x Kenya,0
uniqueid_1649 x Kenya,0
uniqueid_1650 x Kenya,0
uniqueid_1651 x Kenya,1
uniqueid_1652 x Kenya,1
uniqueid_1653 x Kenya,0
uniqueid_1654 x Kenya,0
uniqueid_1655 x Kenya,0
uniqueid_1656 x Kenya,0
uniqueid_1657 x Kenya,0
uniqueid_1658 x Kenya,0
uniqueid_1659 x Kenya,0
uniqueid_1660 x Kenya,0
uniqueid_1661 x Kenya,0
uniqueid_1662 x Kenya,1
uniqueid_1663 x Kenya,1
uniqueid_1664 x Kenya,0
uniqueid_1665 x Kenya,0
uniqueid_1666 x Kenya,0
uniqueid_1667 x Kenya,0
uniqueid_1668 x Kenya,0
uniqueid_1669 x Kenya,0
uniqueid_1670 x Kenya,0
uniqueid_1671 x Kenya,1
uniqueid_1672 x Kenya,0
uniqueid_1673 x Kenya,0
uniqueid_1674 x Kenya,0
uniqueid_1675 x Kenya,0
uniqueid_1676 x Kenya,0
uniqueid_1677 x Kenya,0
uniqueid_1678 x Kenya,0
uniqueid_1679 x Kenya,0
uniqueid_1680 x Kenya,0
uniqueid_1681 x Kenya,0
uniqueid_1682 x Kenya,0
uniqueid_1683 x Kenya,1
uniqueid_1684 x Kenya,1
uniqueid_1685 x Kenya,0
uniqueid_1686 x Kenya,0
uniqueid_1687 x Kenya,0
uniqueid_1688 x Kenya,0
uniqueid_1689 x Kenya,0
uniqueid_1690 x Kenya,1
uniqueid_1691 x Kenya,1
uniqueid_1692 x Kenya,0
uniqueid_1693 x Kenya,1
uniqueid_1694 x Kenya,0
uniqueid_1695 x Kenya,0
uniqueid_1696 x Kenya,0
uniqueid_1697 x Kenya,0
uniqueid_1698 x Kenya,0
uniqueid_1699 x Kenya,0
uniqueid_1700 x Kenya,0
uniqueid_1701 x Kenya,0
uniqueid_1702 x Kenya,0
uniqueid_1703 x Kenya,1
